name,size,taskid,stage,activeView,updateId,parallel,view,count,time
airlines,1000000000,159,update,Depart By slider,157,true,false,2,23035.612999999896
airlines,1000000000,160,update,Depart By slider,158,true,false,2,21488.63491600007
airlines,1000000000,161,update,Depart By slider,159,true,false,2,21536.880875000264
airlines,1000000000,162,update,Depart By slider,160,true,false,2,22744.491290999576
airlines,1000000000,163,update,Depart By slider,161,true,false,2,22209.642958000302
airlines,1000000000,164,update,Depart By slider,162,true,false,2,21900.27000000002
airlines,1000000000,165,update,Depart By slider,163,true,false,2,22675.667167000007
airlines,1000000000,166,update,Depart By slider,164,true,false,2,23250.245250000153
airlines,1000000000,167,update,Depart By slider,165,true,false,2,23523.491750000045
airlines,1000000000,168,update,Depart By slider,166,true,false,2,21727.094334000256
airlines,1000000000,169,update,Depart By slider,167,true,false,2,22084.1488330001
airlines,1000000000,170,update,Depart By slider,168,true,false,2,21815.250416000374
airlines,1000000000,171,update,Depart By slider,169,true,false,2,21957.928375000134
airlines,1000000000,172,update,Depart By slider,170,true,false,2,20696.27729200013
airlines,1000000000,173,update,Depart By slider,171,true,false,2,22611.441667000297
airlines,1000000000,174,update,Depart By slider,172,true,false,2,22917.208209000062
airlines,1000000000,175,update,Depart By slider,173,true,false,2,22112.638332999777
airlines,1000000000,176,update,Depart By slider,174,true,false,2,21696.289333000313
airlines,1000000000,177,update,Depart By slider,175,true,false,2,23326.98504200019
airlines,1000000000,178,update,Depart By slider,176,true,false,2,22871.539375000168
airlines,1000000000,179,update,Depart By slider,177,true,false,2,22025.49595899973
airlines,1000000000,180,update,Depart By slider,178,true,false,2,22194.396625000052
airlines,1000000000,181,update,Depart By slider,179,true,false,2,21641.06029199995
